:::MLLOG {"namespace": "", "time_ms": 1778686109680, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_logger.py", "lineno": 41}}
:::MLLOG {"namespace": "", "time_ms": 1778686109680, "event_type": "POINT_IN_TIME", "key": "init_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_logger.py", "lineno": 41}}
:::MLLOG {"namespace": "", "time_ms": 1778686110009, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "llama2_70b_lora", "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 120}}
:::MLLOG {"namespace": "", "time_ms": 1778686110016, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "GigaComputing", "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 124}}
:::MLLOG {"namespace": "", "time_ms": 1778686110016, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 128}}
:::MLLOG {"namespace": "", "time_ms": 1778686110016, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "G893-ZX1-AAX4", "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 132}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 136}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "target_accuracy", "value": 0.925, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 139}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 8, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 3901, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 173, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "seed", "value": 5104, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "adamw", "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.0006, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_adamw_beta_1", "value": 0.9, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_adamw_beta_2", "value": 0.999, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_adamw_epsilon", "value": 1e-08, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_adamw_weight_decay", "value": 0.0001, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clip_norm", "value": 0.3, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_factor", "value": 0.0, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_training_steps", "value": 550, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "max_sequence_length", "value": 8192, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "max_steps", "value": 550, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110017, "event_type": "POINT_IN_TIME", "key": "lora_rank", "value": 16, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110018, "event_type": "POINT_IN_TIME", "key": "lora_alpha", "value": 32, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110018, "event_type": "POINT_IN_TIME", "key": "tensor_parallelism", "value": 1, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110018, "event_type": "POINT_IN_TIME", "key": "pipeline_parallelism", "value": 1, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110018, "event_type": "POINT_IN_TIME", "key": "context_parallelism", "value": 1, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110018, "event_type": "POINT_IN_TIME", "key": "expert_parallelism", "value": 1, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110018, "event_type": "POINT_IN_TIME", "key": "micro_batch_size", "value": 1, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110018, "event_type": "POINT_IN_TIME", "key": "config_filename", "value": "config_MI355X_1x8x1.sh", "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686110018, "event_type": "POINT_IN_TIME", "key": "lowest_numerical_precision_linear", "value": "mxfp4", "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 172}}
:::MLLOG {"namespace": "", "time_ms": 1778686287308, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 186}}
:::MLLOG {"namespace": "", "time_ms": 1778686287309, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 187}}
:::MLLOG {"namespace": "", "time_ms": 1778686287310, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 189, "samples_count": 0}}
:::MLLOG {"namespace": "", "time_ms": 1778686287310, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 192, "samples_count": 0}}
:::MLLOG {"namespace": "", "time_ms": 1778686495344, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 243, "samples_count": 1536}}
:::MLLOG {"namespace": "", "time_ms": 1778686495345, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 247, "samples_count": 1536}}
:::MLLOG {"namespace": "", "time_ms": 1778686505272, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.9728460907936096, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 264, "samples_count": 1536}}
:::MLLOG {"namespace": "", "time_ms": 1778686505273, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 277, "samples_count": 1536}}
:::MLLOG {"namespace": "", "time_ms": 1778686505273, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 283, "samples_count": 1536}}
:::MLLOG {"namespace": "", "time_ms": 1778686556643, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 243, "samples_count": 1920}}
:::MLLOG {"namespace": "", "time_ms": 1778686556643, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 247, "samples_count": 1920}}
:::MLLOG {"namespace": "", "time_ms": 1778686566410, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.9587000012397766, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 264, "samples_count": 1920}}
:::MLLOG {"namespace": "", "time_ms": 1778686566411, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 277, "samples_count": 1920}}
:::MLLOG {"namespace": "", "time_ms": 1778686566411, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 283, "samples_count": 1920}}
:::MLLOG {"namespace": "", "time_ms": 1778686618405, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 243, "samples_count": 2304}}
:::MLLOG {"namespace": "", "time_ms": 1778686618406, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 247, "samples_count": 2304}}
:::MLLOG {"namespace": "", "time_ms": 1778686628178, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.9524536728858948, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 264, "samples_count": 2304}}
:::MLLOG {"namespace": "", "time_ms": 1778686628178, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 277, "samples_count": 2304}}
:::MLLOG {"namespace": "", "time_ms": 1778686628179, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 283, "samples_count": 2304}}
:::MLLOG {"namespace": "", "time_ms": 1778686679609, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 243, "samples_count": 2688}}
:::MLLOG {"namespace": "", "time_ms": 1778686679609, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 247, "samples_count": 2688}}
:::MLLOG {"namespace": "", "time_ms": 1778686689378, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.9503085017204285, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 264, "samples_count": 2688}}
:::MLLOG {"namespace": "", "time_ms": 1778686689379, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 277, "samples_count": 2688}}
:::MLLOG {"namespace": "", "time_ms": 1778686689379, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 283, "samples_count": 2688}}
:::MLLOG {"namespace": "", "time_ms": 1778686759409, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 243, "samples_count": 3072}}
:::MLLOG {"namespace": "", "time_ms": 1778686759409, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 247, "samples_count": 3072}}
:::MLLOG {"namespace": "", "time_ms": 1778686772105, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.9280455708503723, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 264, "samples_count": 3072}}
:::MLLOG {"namespace": "", "time_ms": 1778686772106, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 277, "samples_count": 3072}}
:::MLLOG {"namespace": "", "time_ms": 1778686772106, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 283, "samples_count": 3072}}
:::MLLOG {"namespace": "", "time_ms": 1778686838668, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 243, "samples_count": 3456}}
:::MLLOG {"namespace": "", "time_ms": 1778686838668, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 247, "samples_count": 3456}}
:::MLLOG {"namespace": "", "time_ms": 1778686851377, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.9253928065299988, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 264, "samples_count": 3456}}
:::MLLOG {"namespace": "", "time_ms": 1778686851377, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 277, "samples_count": 3456}}
:::MLLOG {"namespace": "", "time_ms": 1778686851377, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 283, "samples_count": 3456}}
:::MLLOG {"namespace": "", "time_ms": 1778686917318, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "/opt/venv/lib/python3.12/site-packages/primus_mllog/mlperf_sft.py", "lineno": 243, "samples_count": 3840}}
